,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
132694,2237,736,3,974600868,F,35,6,14905,Twister (1996),Action|Adventure|Romance|Thriller,False
834795,3319,3365,5,967918694,F,56,13,92308,"Searchers, The (1956)",Western,False
604742,1395,1396,4,975006261,M,25,2,07026,Sneakers (1992),Crime|Drama|Sci-Fi,False
80078,660,2126,2,976806250,M,45,16,70507,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
967278,1362,3903,4,974769162,M,35,12,75069,Urbania (2000),Drama,False
725441,1284,1205,1,974842737,M,45,16,33334,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,False
270501,319,1921,3,976423928,F,50,6,33436,Pi (1998),Sci-Fi|Thriller,False
61616,1980,647,4,974688325,M,35,7,06460,Courage Under Fire (1996),Drama|War,False
59596,1776,1246,4,974870879,M,25,0,45801,Dead Poets Society (1989),Drama,False
325294,655,1101,2,975706630,F,25,2,92629,Top Gun (1986),Action|Romance,False
49080,4747,260,5,963241508,M,18,4,26201,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
539667,4115,1220,2,965362309,M,25,15,99353,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
710036,3182,2134,2,968775228,M,25,12,12866,Weird Science (1985),Comedy,False
74457,244,1213,4,976804375,M,50,7,19072,GoodFellas (1990),Crime|Drama,False
523664,1228,3174,3,975354415,M,25,1,94720,Man on the Moon (1999),Comedy|Drama,False
228112,1860,2333,3,975259180,M,56,16,94591,Gods and Monsters (1998),Drama,False
5426,4359,2355,3,965188286,M,18,4,33168,"Bug's Life, A (1998)",Animation|Children's|Comedy,False
832975,1962,2432,3,975777871,F,18,1,60914,Stepmom (1998),Drama,False
77352,3861,3578,5,965857227,M,18,4,12604,Gladiator (2000),Action|Drama,False
268915,955,1635,3,975133477,F,50,7,94941,"Ice Storm, The (1997)",Drama,False
731939,3261,3507,4,968937746,M,45,20,87505,"Odd Couple, The (1968)",Comedy,False
697851,2116,1974,3,975899362,M,18,4,49546,Friday the 13th (1980),Horror,False
467719,5469,1294,5,959896514,M,35,12,20171,M*A*S*H (1970),Comedy|War,False
14042,531,2398,3,994345718,F,18,14,22206,Miracle on 34th Street (1947),Drama,False
804933,6000,3197,3,956884829,M,45,17,30075,"Presidio, The (1988)",Action,False
940213,4725,1599,3,963368608,M,35,5,96707-1321,Steel (1997),Action,False
751812,2876,3770,3,973281616,M,25,17,02149,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,False
944564,3705,2285,3,966284071,M,45,7,30076,If.... (1968),Drama,False
220429,4043,1387,3,965501734,F,25,15,94002,Jaws (1975),Action|Horror,False
337883,5282,838,4,961165787,F,18,4,63146,Emma (1996),Comedy|Drama|Romance,False
903941,5074,2788,3,962428326,M,1,0,20132,And Now for Something Completely Different (1971),Comedy,False
61023,4647,3068,4,963968140,M,35,20,80222,"Verdict, The (1982)",Drama,False
368594,1632,741,5,974716838,M,25,16,94120,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,False
345928,2247,1959,4,1006641845,M,45,2,60613,Out of Africa (1985),Drama|Romance,False
381327,702,3481,3,975560249,M,35,7,90808,High Fidelity (2000),Comedy,False
846584,4917,1963,4,962676176,M,45,0,27312,Take the Money and Run (1969),Comedy,False
573260,3380,3362,3,967673486,M,50,0,20815,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
542480,4964,2530,3,962617338,M,35,0,94110,Beneath the Planet of the Apes (1970),Action|Sci-Fi,False
614634,2084,628,4,974771515,M,18,4,23186,Primal Fear (1996),Drama|Thriller,False
201442,3836,733,4,965924798,F,50,8,84770,"Rock, The (1996)",Action|Adventure|Thriller,False
759669,2541,2352,3,974045036,F,35,5,49424,"Big Chill, The (1983)",Comedy|Drama,False
496210,2967,1104,5,971150608,M,25,0,94110,"Streetcar Named Desire, A (1951)",Drama,False
377545,123,2023,3,977593906,M,35,9,67208,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
999809,3483,3595,2,999700744,F,45,7,30260,Held Up (2000),Comedy,False
962663,2188,2801,2,974613277,F,18,19,60641,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,False
461738,3651,3037,5,966457878,M,25,14,98103,Little Big Man (1970),Comedy|Drama|Western,False
814114,1001,3787,3,975041087,M,25,4,90210,Shower (Xizhao) (1999),Comedy,False
51749,2761,1207,5,973146597,M,35,6,80917,To Kill a Mockingbird (1962),Drama,False
398795,2948,3301,5,971242758,M,18,14,48185,"Whole Nine Yards, The (2000)",Comedy|Crime,False
746543,3683,431,3,966522588,M,25,2,30606,Carlito's Way (1993),Crime|Drama,False
383365,2230,2688,3,974599230,F,45,1,60302,"General's Daughter, The (1999)",Drama|Thriller,False
244107,2303,1617,4,974496527,M,50,17,08055,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
800179,1101,1208,4,980365025,M,35,1,06417,Apocalypse Now (1979),Drama|War,False
246978,4790,1909,3,970350597,F,25,2,94133,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,False
800355,1969,1208,5,974692407,F,25,3,92116,Apocalypse Now (1979),Drama|War,False
23039,3031,720,4,970354919,M,18,4,48135,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,False
606750,591,500,2,975910035,M,25,0,76201,Mrs. Doubtfire (1993),Comedy,False
27246,3565,527,5,966781476,M,25,18,53572,Schindler's List (1993),Drama|War,False
340787,5256,17,5,961300191,M,25,16,30269,Sense and Sensibility (1995),Drama|Romance,False
194726,667,2167,5,1008088925,M,25,18,98438,Blade (1998),Action|Adventure|Horror,False
267877,1884,2291,2,975737838,M,45,20,93108,Edward Scissorhands (1990),Drama|Romance,False
193990,5924,1291,5,957284579,M,35,0,55417,Indiana Jones and the Last Crusade (1989),Action|Adventure,False
594979,3690,3005,2,966310587,M,18,0,63116,"Bone Collector, The (1999)",Thriller,False
398704,1962,3301,3,974757002,F,18,1,60914,"Whole Nine Yards, The (2000)",Comedy|Crime,False
349668,5634,1997,1,959011002,M,25,14,55406,"Exorcist, The (1973)",Horror,False
389896,2918,1027,2,999804291,M,25,12,98112,Robin Hood: Prince of Thieves (1991),Drama,False
34235,3313,3186,3,970706204,M,35,20,90292,"Girl, Interrupted (1999)",Drama,False
905347,3163,2057,4,968883512,M,18,15,95616,"Incredible Journey, The (1963)",Adventure|Children's,False
53552,2901,2028,5,971882950,M,25,17,78749,Saving Private Ryan (1998),Action|Drama|War,False
671769,1155,2404,1,974866853,M,25,12,90278,Rambo III (1988),Action|War,False
362854,5046,2712,2,962501431,M,25,16,60614,Eyes Wide Shut (1999),Drama,False
972333,3621,2898,2,966575860,M,18,4,33023,"Dark Half, The (1993)",Horror|Mystery,False
799348,3873,3548,3,965840652,F,45,2,94558,Auntie Mame (1958),Comedy|Drama,False
349693,5771,1997,2,958694236,M,25,7,95616,"Exorcist, The (1973)",Horror,False
183700,1585,1641,5,974736843,M,56,20,92315,"Full Monty, The (1997)",Comedy,False
331619,2592,383,2,973826722,M,50,7,80004-4448,Wyatt Earp (1994),Western,False
357363,1941,508,5,974954491,M,35,17,94550,Philadelphia (1993),Drama,False
927055,2700,1858,1,973306244,M,25,7,30117,Mr. Nice Guy (1997),Action|Comedy,False
600829,1298,1883,4,974791942,M,35,6,33615,Bulworth (1998),Comedy,False
129799,3013,1196,4,970512126,M,45,17,97124,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
679119,6036,2019,5,956710703,F,25,15,32603,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action|Drama,False
200644,157,733,4,977247613,M,35,16,12866,"Rock, The (1996)",Action|Adventure|Thriller,False
270333,4808,2723,4,962934496,M,35,0,96707-1321,Mystery Men (1999),Action|Adventure|Comedy,False
342503,1625,912,5,974723105,M,45,0,04330,Casablanca (1942),Drama|Romance|War,False
70713,5837,3468,5,957846005,M,25,7,60607,"Hustler, The (1961)",Drama,False
302823,3418,3267,4,967397807,F,18,3,22305,"Mariachi, El (1992)",Action|Thriller,False
288517,3942,1653,3,965691890,M,18,4,49855,Gattaca (1997),Drama|Sci-Fi|Thriller,False
715511,4478,2163,1,991838829,M,1,12,02138,Attack of the Killer Tomatoes! (1980),Comedy|Horror,False
262585,1015,162,5,975104165,M,35,3,11220,Crumb (1994),Documentary,False
924423,2073,3112,5,974758126,F,18,4,13148,'Night Mother (1986),Drama,False
19377,4786,2018,5,963008579,M,45,6,22630,Bambi (1942),Animation|Children's,False
709810,284,2134,2,976572674,M,25,12,91910,Weird Science (1985),Comedy,False
861910,5886,1952,5,957485544,M,25,20,02139,Midnight Cowboy (1969),Drama,False
200586,5874,1266,5,957564657,M,25,4,01002,Unforgiven (1992),Western,False
626069,702,1179,3,975562718,M,35,7,90808,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
594047,424,2567,3,1017242978,M,25,17,55112,EDtv (1999),Comedy,False
218203,4023,3702,2,965519276,F,35,9,32404,Mad Max (1979),Action|Sci-Fi,False
428652,4016,3363,3,965534960,M,50,0,33901,American Graffiti (1973),Comedy|Drama,False
243893,1775,1617,4,974703578,M,25,4,70115,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
244775,4070,1617,4,965452425,M,25,15,93107,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
308408,1605,1885,4,974929524,F,18,0,28270,"Opposite of Sex, The (1998)",Comedy|Drama,False
663541,4048,3398,4,965500917,F,35,1,89431,"Muppets Take Manhattan, The (1984)",Children's|Comedy,False
692320,2101,2644,5,974653653,M,25,16,48309,Dracula (1931),Horror,False
726019,2909,2374,2,971972855,M,25,7,43228,Gung Ho (1986),Comedy|Drama,False
647637,4658,2533,1,963879052,M,25,4,99163,Escape from the Planet of the Apes (1971),Action|Sci-Fi,False
10305,173,594,5,1009653201,M,25,0,45237,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
139152,5675,2359,4,958764520,M,35,14,30030,Waking Ned Devine (1998),Comedy,False
736435,3224,674,4,968518863,F,25,14,93428,Barbarella (1968),Adventure|Sci-Fi,False
229690,3684,39,3,966349460,M,25,17,83713,Clueless (1995),Comedy|Romance,False
279130,4257,2806,2,965307520,M,50,16,38122,Teaching Mrs. Tingle (1999),Comedy|Thriller,False
628613,1837,3503,2,974918002,M,25,2,08817,Solaris (Solyaris) (1972),Drama|Sci-Fi,False
592247,38,141,3,978045807,F,18,4,02215,"Birdcage, The (1996)",Comedy,False
821195,1880,3546,3,975384521,M,35,0,91006,What Ever Happened to Baby Jane? (1962),Drama|Thriller,False
516121,1274,969,5,974812170,M,45,7,37343,"African Queen, The (1951)",Action|Adventure|Romance|War,False
874823,319,1459,1,976424071,F,50,6,33436,Absolute Power (1997),Mystery|Thriller,False
993544,4277,1809,4,965291090,M,35,16,98133,Hana-bi (1997),Comedy|Crime|Drama,False
768655,5996,2146,4,956874205,F,25,0,87114,St. Elmo's Fire (1985),Drama|Romance,False
426854,6016,1256,5,963617607,M,45,1,37209,Duck Soup (1933),Comedy|War,False
261456,5333,1485,3,968390455,F,25,7,02332,Liar Liar (1997),Comedy,False
115338,3197,1084,5,968637042,F,18,14,94110,Bonnie and Clyde (1967),Crime|Drama,False
143837,4388,1917,4,965218058,M,45,3,75074,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
505895,3731,1129,4,966209695,M,25,17,67443,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
354014,1203,2336,4,974997713,F,25,1,06417,Elizabeth (1998),Drama,False
830443,5239,1231,4,961442319,M,35,7,07043,"Right Stuff, The (1983)",Drama,False
292816,3675,16,4,966368312,M,35,7,06680,Casino (1995),Drama|Thriller,False
189743,5249,1079,3,961604411,F,45,14,75006,"Fish Called Wanda, A (1988)",Comedy,False
968927,2073,3199,4,974663797,F,18,4,13148,Pal Joey (1957),Comedy|Musical|Romance,False
428269,1697,3363,5,974796880,F,18,4,98052,American Graffiti (1973),Comedy|Drama,False
697099,1117,3208,2,975694130,M,18,14,10017,Loaded Weapon 1 (1993),Action|Comedy,False
332919,3240,1569,4,968350888,M,18,4,55403,My Best Friend's Wedding (1997),Comedy|Romance,False
627816,2010,3863,1,974676036,M,18,4,81520,"Cell, The (2000)",Sci-Fi|Thriller,False
917976,1128,2729,3,974905449,M,25,1,72701,Lolita (1962),Drama,False
583868,1632,2370,3,974716175,M,25,16,94120,"Emerald Forest, The (1985)",Action|Adventure|Drama,False
432031,4150,2496,3,965350029,M,25,0,29672,Blast from the Past (1999),Comedy|Romance,False
928704,4048,1551,3,965500917,F,35,1,89431,Buddy (1997),Adventure|Children's|Drama,False
838271,5594,3567,4,959726892,F,45,0,55419,Bossa Nova (1999),Comedy,False
236543,4386,3793,5,965250139,M,25,5,74055,X-Men (2000),Action|Sci-Fi,False
42084,1335,1,4,974819837,M,35,0,14228,Toy Story (1995),Animation|Children's|Comedy,False
463011,5570,3039,4,959308575,M,25,1,07666,Trading Places (1983),Comedy,False
14132,1974,2398,5,974864721,M,35,17,12159,Miracle on 34th Street (1947),Drama,False
47222,954,260,4,975134108,F,25,0,21030,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
239743,509,2700,5,976206111,M,25,2,55125,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy,False
680036,3971,2450,2,965860037,F,18,4,80228,Howard the Duck (1986),Adventure|Children's|Sci-Fi,False
810438,4277,2922,4,975250124,M,35,16,98133,Hang 'em High (1967),Western,False
923628,1010,1919,1,975221039,M,25,0,10310,Madeline (1998),Children's|Comedy,False
551204,475,1676,3,976219914,F,25,2,55421,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,False
718329,5947,849,2,957209744,F,45,16,97215,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,False
735290,3648,1845,5,994800488,M,18,4,85210,Zero Effect (1998),Comedy|Thriller,False
658719,4238,2145,2,965415673,M,35,16,44691,Pretty in Pink (1986),Comedy|Drama|Romance,False
510426,1988,2001,2,974682462,F,25,1,85224,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,False
254264,1063,377,5,974947799,M,35,7,50265,Speed (1994),Action|Romance|Thriller,False
954076,481,2866,4,976248706,M,45,7,55115,"Buddy Holly Story, The (1978)",Drama,False
753491,2484,3424,2,974149316,M,45,5,31901,Do the Right Thing (1989),Comedy|Drama,False
893467,1354,3285,3,974773026,F,25,2,94040,"Beach, The (2000)",Adventure|Drama,False
40924,2629,150,4,973624609,M,25,11,15237,Apollo 13 (1995),Drama,False
65849,646,2628,4,975781738,M,35,7,08505,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
313409,4715,497,4,963507935,M,25,2,97205,Much Ado About Nothing (1993),Comedy|Romance,False
13220,2462,595,5,974171380,M,35,1,44303,Beauty and the Beast (1991),Animation|Children's|Musical,False
945618,1505,3925,4,974952518,M,50,11,90041,Stranger Than Paradise (1984),Comedy,False
579501,2223,10,4,975262411,M,25,2,60123,GoldenEye (1995),Action|Adventure|Thriller,False
977896,1266,3449,3,978717370,M,25,4,18104,"Good Mother, The (1988)",Drama,False
445850,4224,1276,3,965314154,F,45,1,48198,Cool Hand Luke (1967),Comedy|Drama,False
361248,3868,1621,3,965853774,M,18,12,73112,Soul Food (1997),Drama,False
21099,3885,2797,3,967650952,M,25,12,92728,Big (1988),Comedy|Fantasy,False
505791,3005,1129,4,970569300,M,25,17,94133,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,False
11473,1561,919,3,1023676981,F,18,4,11214,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,False
190066,416,2997,5,976285853,M,45,14,55076,Being John Malkovich (1999),Comedy,False
239235,3626,47,4,966620754,M,25,17,75075,Seven (Se7en) (1995),Crime|Thriller,False
983373,3401,3945,1,980127411,M,35,7,76109,Digimon: The Movie (2000),Adventure|Animation|Children's,False
58637,4328,608,5,965244336,M,50,3,75650,Fargo (1996),Crime|Drama|Thriller,False
330909,2724,597,4,973273257,F,45,2,27514,Pretty Woman (1990),Comedy|Romance,False
248001,1244,6,5,974831211,M,25,4,22030,Heat (1995),Action|Crime|Thriller,False
381789,2054,3481,4,974663436,M,25,12,03110,High Fidelity (2000),Comedy,False
185533,3990,1394,5,965781664,M,25,16,17350,Raising Arizona (1987),Comedy,False
775000,2537,276,3,974053076,M,35,11,37620,Milk Money (1994),Comedy|Romance,False
188935,1658,1079,2,974716745,F,35,6,94214,"Fish Called Wanda, A (1988)",Comedy,False
450639,3317,316,4,967932921,M,25,4,78705,Stargate (1994),Action|Adventure|Sci-Fi,False
360482,637,151,5,975738153,M,35,12,97132,Rob Roy (1995),Drama|Romance|War,False
529683,2624,2015,4,973640666,F,35,0,44313,"Absent Minded Professor, The (1961)",Children's|Comedy|Fantasy,False
819284,4732,1272,5,963637719,M,25,14,24450,Patton (1970),Drama|War,False
491466,5950,1023,4,957179797,M,25,4,19713,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,False
17709,2944,2791,5,1011209913,F,18,4,48104,Airplane! (1980),Comedy,False
544519,2544,2399,2,974040998,M,45,1,52001,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,False
71519,1651,1210,3,1002181287,M,25,12,94520,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
843060,4957,2474,3,962907163,M,25,2,48197,"Color of Money, The (1986)",Drama,False
225314,3768,1240,5,966068039,M,25,4,86314,"Terminator, The (1984)",Action|Sci-Fi|Thriller,False
587827,4352,2572,4,965192733,M,18,4,11010,10 Things I Hate About You (1999),Comedy|Romance,False
222648,2826,1201,3,972601395,M,35,12,10011,"Good, The Bad and The Ugly, The (1966)",Action|Western,False
782497,2059,2420,4,974753847,M,35,0,44130,"Karate Kid, The (1984)",Drama,False
962562,1836,2570,2,974828364,M,25,0,10016,"Walk on the Moon, A (1999)",Drama|Romance,False
736118,1941,3521,1,1019342698,M,35,17,94550,Mystery Train (1989),Comedy|Crime|Drama,False
900060,482,1051,4,976219003,M,25,14,55305,Trees Lounge (1996),Drama,False
160475,1733,457,3,977461845,M,18,14,43725,"Fugitive, The (1993)",Action|Thriller,False
892379,4790,1648,3,963180485,F,25,2,94133,"House of Yes, The (1997)",Comedy|Drama|Thriller,False
767391,3860,3441,4,965860938,M,45,17,44129,Red Dawn (1984),Action|War,False
28124,5954,527,5,957702685,M,45,11,70802,Schindler's List (1993),Drama|War,False
776668,1447,1021,3,981023087,M,18,4,80521,Angels in the Outfield (1994),Children's|Comedy,False
751593,5046,125,1,962500704,M,25,16,60614,Flirting With Disaster (1996),Comedy,False
422493,3999,2124,4,965576002,M,35,17,30701,"Addams Family, The (1991)",Comedy,False
71557,1726,1210,3,974710219,M,25,2,60160,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War,False
159674,4715,349,4,963507509,M,25,2,97205,Clear and Present Danger (1994),Action|Adventure|Thriller,False
506527,3610,2431,4,966610594,M,18,6,30064,Patch Adams (1998),Comedy|Drama,False
669800,1112,3635,4,974949458,M,18,6,19104,"Spy Who Loved Me, The (1977)",Action,False
192104,5798,2997,3,958059407,M,35,0,80027,Being John Malkovich (1999),Comedy,False
661666,800,2085,5,975402146,F,35,12,72032,101 Dalmatians (1961),Animation|Children's,False
805255,4470,494,5,965065511,M,35,12,15089,Executive Decision (1996),Action|Thriller,False
696510,5812,785,3,957937805,F,25,7,92120,Kingpin (1996),Comedy,False
586431,4241,3354,4,983483058,M,35,7,11767,Mission to Mars (2000),Sci-Fi,False
864436,3441,1821,3,967308662,F,25,14,94109,"Object of My Affection, The (1998)",Comedy|Romance,False
943307,4381,3791,2,965175022,M,25,4,65804,Footloose (1984),Drama,False
820505,963,1299,5,975118906,M,25,0,48197,"Killing Fields, The (1984)",Drama|War,False
9999,4708,2804,4,991172268,M,25,0,60647,"Christmas Story, A (1983)",Comedy|Drama,False
471008,2012,1371,2,974678293,M,25,4,49456,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
10889,4898,594,4,962798682,M,25,1,27713,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,False
357512,3600,508,3,966622017,M,35,20,94506,Philadelphia (1993),Drama,False
741760,3529,911,4,966896927,F,45,1,97361,Charade (1963),Comedy|Mystery|Romance|Thriller,False
764930,5083,724,3,962407477,M,25,4,16803,"Craft, The (1996)",Drama|Horror,False
371681,2679,538,3,973392179,F,18,4,02143,Six Degrees of Separation (1993),Drama,False
